,S129,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S32,S31,S30,S128,S96,S70,S69,S68,S67,S66,S65,S64,S63,S62,S61,S60,S59,S58,S57,S56,S55,S54,S53,S52,S51,S50,S49,S48,S47,S46,S45,S44,S43,S42,S41,S40,S39,S38,S37,S36,S35,S34,S33,S127,S116,S115,S114,S113,S112,S111,S110,S109,S108,S107,S106,S105,S104,S103,S102,S101,S100,S99,S98,S97,S95,S94,S93,S92,S91,S90,S89,S88,S87,S86,S85,S84,S83,S82,S81,S80,S79,S78,S77,S76,S75,S74,S73,S72,S71,S117,S126,S125,S124,S123,S122,S121,S120,S119,S118
2030,0.0006673646523489,0.0005460557050511,0.0005728957861639,0.0006358752646143,0.0006445684160735,0.0005101020551541,0.0005262661004689,0.000518775095484,0.0004674612045386,0.0006576337225475,0.0005839758146882,0.0006519908300253,0.0005675759483098,0.0006331100106562,0.0006148389171276,0.0005872632165894,0.0005439002695307,0.0005317339256489,0.0005131919047863,0.000632424710936,0.0006037504140102,0.0006881522287178,0.0006750784879263,0.0005462955997087,0.0006548636492906,0.000608449775645,0.0006296682342452,0.0006188530229453,0.0006678555312992,0.0006334392496169,0.0006339370387483,0.0006918362878384,0.0006169334201316,0.0006327460453422,0.0006980556020332,0.0006068869946653,0.0006549309494178,0.0006151448505391,0.0006972241114979,0.0006751796243542,0.0006907009435964,0.0005966393588693,0.0007885583993721,0.0005765217330794,0.0007961848559798,0.0005955289846944,0.0006957647312232,0.0005787848964261,0.0005623981857929,0.0007356189068803,0.0005247054748334,0.0005966994313114,0.0006011407660866,0.0005582218333142,0.0006210797099577,0.0005822288150978,0.0005794626379407,0.0006812124133041,0.0005315053805468,0.0005087879505725,0.0005531563815422,0.0005720385197001,0.000570967669256,0.0005656887306266,0.0006416113937302,0.0005712255989531,0.0005552916780775,0.0005161351482078,0.0005819702510149,0.0006320804548461,0.0005730430086555,0.0005654970962588,0.0006017117858966,0.0006560268995943,0.0005697889770917,0.0006288403205121,0.0006801143517936,0.0005896492102678,0.0004935683614573,0.0006451922278059,0.00066540915519,0.000698481850711,0.0006206870329692,0.0006201655118523,0.0006223034378212,0.0006983751038453,0.0005409550708428,0.0006671278295041,0.0006609864213041,0.0006687359289139,0.0006209931069193,0.000648859864834,0.0005852280551306,0.0006729740618127,0.0005408470468063,0.0006163679030484,0.000694075963828,0.0006825239564503,0.0006772218882557,0.0006093108282952,0.0005904564238718,0.000536785220222,0.0006009312699276,0.0006425499558511,0.0006801217437864,0.0006424245489363,0.0006346420672248,0.000620066009341,0.0006252539519275,0.0006351746894757,0.0005718818043607,0.0006176741738111,0.000690723684617,0.0006797975955822,0.000606284948697,0.0006731407790984,0.0007612754865626,0.0007374552279739,0.0005626351747187,0.0005464757179409,0.0006246542325527,0.0006189686065451,0.0005398023198107,0.0006838184234635,0.0006117878348788,0.0005792711728301,0.00061635320246,0.0006884055769437,0.0006778933298817
2031,0.0007964109901787,0.000596402907426,0.0006879319777014,0.00070204535694,0.0005450227848766,0.0006846031370274,0.0012135431369964,0.0006315386573604,0.0013250339721458,0.0007169385409664,0.000663710733053,0.0006510278792575,0.0006965741776749,0.0007027294398698,0.0005893538267465,0.0007519976871755,0.0006231200620816,0.000683354607974,0.0005810990355079,0.0006821391843939,0.0006715715319167,0.000761713323188,0.0007409333341676,0.0007958541954591,0.0010274784651507,0.000621503555008,0.0006764113014406,0.0005877666124565,0.0006466515870918,0.0007879091891655,0.0004402800161051,0.0007193643430377,0.0005012843023725,0.0006858701420435,0.0007848592234083,0.0006680823301599,0.0006122209359687,0.0006618962795994,0.0007445499423965,0.000651833911487,0.0006442267517642,0.0005953417457829,0.000559041498271,0.0006995408479873,0.0006463624654575,0.0006816875865836,0.000720231337407,0.0006510372627588,0.0007267920110569,0.0006723986501437,0.0006355769922912,0.0006591991444818,0.0006657599819397,0.0006759421691411,0.0006333596765856,0.0005928138367842,0.0007641458177378,0.0006211798414885,0.0007319260195724,0.0005785548878125,0.0005447147740846,0.0006006896997226,0.0005588817421446,0.000701158975673,0.0007714788391735,0.000612550425291,0.0006795677818293,0.0009978926697302,0.0006690150795508,0.0006937402506347,0.0007445294721821,0.0007339169822656,0.0005874020807987,0.0007201870807385,0.0005741651889798,0.000665536589528,0.0006869153541993,0.0006368651097372,0.000548721032291,0.0006616255050222,0.0005979282272084,0.0006902015460473,0.0006634266581185,0.0005823318349565,0.0007165528141222,0.000743812681477,0.0006001856318061,0.0006235857034405,0.0006581662119636,0.0006630710726056,0.0007291117605022,0.0006375906431658,0.0006727101557288,0.0007200486793815,0.0007302246910308,0.0006259625852265,0.000610736492419,0.0006253688338593,0.0006727099575638,0.0005494725404518,0.0006166424301707,0.0006128809692956,0.0006479081277768,0.0006786872935713,0.0006254921930337,0.0006713017024233,0.0006760711057917,0.0008472938285656,0.000694967982916,0.0006732035741558,0.0006074826118588,0.0007232315236557,0.0007376513933532,0.0007115708856198,0.0007208529372067,0.0008784629548947,0.0007098639465616,0.0006502915192865,0.0006083106158394,0.0005828053160383,0.000709126783218,0.0005584851241223,0.0006952488229551,0.0006680636508573,0.0007065275352694,0.0006859351564816,0.0006381919521625,0.0006930053525218,0.0005324068069154
2032,0.0007152898935604,0.0005875188281408,0.0005499261228203,0.0035509295936114,0.0005251012525125,0.0005344472025762,0.0005189336586985,0.00054853422282,0.0005201217172326,0.0006102550283519,0.0005794038681688,0.0006215532752673,0.0006341739843713,0.0006812802730349,0.0004873935632395,0.0006665472465813,0.000690588239555,0.0006093773666468,0.0006380811269284,0.000618765468639,0.0006313654019899,0.0005938398816692,0.0005745807215867,0.000702380544152,0.000648354081991,0.0005016223134625,0.0006238622323316,0.0006364877139583,0.0006632450686633,0.0006135368362491,0.0005311820052379,0.0005632020302397,0.0004534532830541,0.0006154943691339,0.0006380146260975,0.0006576434347667,0.0006228792230232,0.0005920205876296,0.0052772913895349,0.0006175320445104,0.0006501850092096,0.0006340947100922,0.0006068169677545,0.0005963496055064,0.0005438725512229,0.0005914664049392,0.0006429437715784,0.0005910485420934,0.0006803434835439,0.0006700481109969,0.0006116448276254,0.0006116924580557,0.0006068685394633,0.0006447899597032,0.0006200807245726,0.0006089779606276,0.0005479740103582,0.0006630549609995,0.0005445124982276,0.0005484523420533,0.0005192213637227,0.0006311018345016,0.0005643093019877,0.0006428804028058,0.0005376896137212,0.0006045376580037,0.0005462957908973,0.0004972520335088,0.0005714247574986,0.0005782953648582,0.0006368657863939,0.0006951925351151,0.0028888764157087,0.0006728293214368,0.0004906323415343,0.0006295344188788,0.0006210598456955,0.000461480084097,0.0005522113556297,0.0006524088838775,0.0005510333404492,0.0006407227734539,0.0006129976820939,0.0005246878501732,0.0005287624295724,0.0005550656376362,0.0006319242531894,0.0007045575604386,0.0005186703589918,0.0006413021669491,0.0006399299228653,0.0005653457715019,0.0005749362088484,0.0005301607221402,0.0005556333037962,0.0005970136017885,0.0005807120491334,0.0006903034696471,0.0005921112526398,0.0004899156762143,0.0006287313680701,0.0005603804458221,0.0006042542096486,0.0006304630790356,0.000547571122956,0.0005214807651098,0.0048505591225012,0.0006278313487299,0.0005978493502962,0.0006299436211757,0.0004915142061959,0.0005925008228041,0.0006046757855641,0.0006037627102635,0.0005879681070346,0.0013114415261498,0.0005244819192474,0.0005663084463305,0.0005464401612963,0.0004240058952142,0.0006234686949935,0.0006609894392285,0.0005574492962383,0.0006606440127738,0.0006771684651144,0.0006329946634226,0.0006212332779227,0.0005510985692645,0.0005709310538147
2033,0.0005769146243477,0.0006751890758945,0.0005663307941694,0.0056961743802763,0.0056956189610668,0.0006010452199776,0.0006241562938195,0.0005887833739298,0.0053234017975283,0.0005381857558438,0.0010481746573058,0.0006136702496056,0.0005792486292455,0.0005351522965893,0.0006103274136179,0.0006310782390141,0.0006505467480887,0.0006635472238293,0.0005536812049521,0.0006395005196983,0.0006639146416619,0.0006522925326667,0.0006522197336117,0.0006615582054249,0.0006571130135493,0.0006225339750773,0.0006466069664743,0.000675292254135,0.0006350057797248,0.0006440699602808,0.0006271792851467,0.0006321256727883,0.0004892057543166,0.0006885955955168,0.0006588436989014,0.0005875897588385,0.0006634017190226,0.0055077616448602,0.0052987880756474,0.0057766881317236,0.0005781894354017,0.004308660416858,0.000652270872232,0.0006078453946146,0.0006280181994485,0.0006401879550953,0.0006142344265114,0.0007437920330638,0.0006652543001572,0.0006598757684529,0.0006835003224014,0.0006636693268886,0.0005955378001572,0.0006605480116206,0.0006565085280763,0.0013900907491734,0.0006312450494052,0.0054705921964898,0.0006248590763637,0.000578290838622,0.0033645673112843,0.0006193818665703,0.0005781946387147,0.0006175673711111,0.0006587598830178,0.0005575713896311,0.0006533010445705,0.0006402961412539,0.0007205958214422,0.0006368703941232,0.0005483397271269,0.0005805558853882,0.000630156745153,0.0006189145346229,0.0028847999401797,0.0005660291036559,0.0006107886947313,0.0041117579516587,0.0016243522432987,0.0006501553036812,0.0015912773068384,0.0010923616020614,0.0018000209645325,0.0050385863224602,0.0058080874709058,0.0006274761599358,0.0005921766519197,0.0006049913918649,0.0018496525409503,0.0005307649950173,0.0005999171634919,0.0006047517901908,0.0005219352949907,0.0025114156776447,0.0005878263814278,0.0005561549658431,0.0048838838752905,0.0006541059896577,0.0007073020717985,0.000585831765681,0.0005402600255719,0.0005914967314693,0.0006612143414746,0.0006500225760878,0.0006363438148828,0.0006482645267171,0.000594524926961,0.0006581646343899,0.0006117823253717,0.0005174135913595,0.0005784645883849,0.0050683607845697,0.0049803319900302,0.0006538553747124,0.0005737844492968,0.000548243690767,0.0006372013877373,0.0053139376528861,0.0005788583475667,0.0005541953636404,0.000633496260292,0.0006032134836692,0.0006579444795181,0.0005682379449811,0.0058158853516541,0.0006643122585449,0.0006173997550307,0.0006083029623735,0.0005526024453565
2034,0.000546358995114,0.0006629810213026,0.0005433226101953,0.0007125615160183,0.000670623986205,0.0005639854782429,0.0006001848348205,0.0005977063580704,0.0006165884199117,0.0006422674429806,0.0005641585449471,0.0006450598468468,0.0044464497618613,0.0006483553029891,0.0005734686638969,0.0030538135204241,0.0036813399199683,0.0006481325060884,0.0006199742026513,0.0050549464525242,0.0028511589625156,0.0023540750902061,0.0038048058937619,0.0042614730880068,0.005413267932732,0.0005661641714902,0.0021266925573518,0.0055656102584804,0.0021031915090488,0.0005769731691819,0.0005926929520625,0.0057133399252343,0.0012716078096402,0.0005801572128387,0.0016685879738813,0.0006525883263237,0.0005166774225697,0.0005150024486193,0.0005914710392612,0.000617183102026,0.0006471784417682,0.0057369911732691,0.0006733401788622,0.0028674407795356,0.0051722962922634,0.0005666822758269,0.001872684480106,0.0059437435971227,0.0006002955091323,0.0054388890432282,0.0005544484099894,0.005605876410254,0.0027945237400023,0.0047358009906937,0.0006104193828732,0.0006126596154037,0.0006570121761678,0.0005043055667118,0.0005940321913638,0.0005869046217868,0.0020295304097218,0.0005658373536547,0.0005577252888236,0.0006679734428719,0.0006873249072148,0.0006159556627622,0.0006376620493096,0.0006456068517295,0.0005706686335177,0.0006523096199408,0.0005736355490079,0.0006031334065841,0.000647794659751,0.0006047921435122,0.0004328915992008,0.0006516790526195,0.0005686548175871,0.0005524112469947,0.0005709933327633,0.00065403353206,0.0005860823782725,0.0006768078250423,0.000553131169157,0.0006021409615274,0.0006623306629607,0.0006443175628488,0.0006255951805892,0.0006425895509076,0.0005987479656987,0.0006160534341166,0.0006713248666541,0.0007345142730332,0.0005903526585518,0.0007017071798458,0.0055297530751627,0.000514946653331,0.0005973014684336,0.0047019574715568,0.0006097204220033,0.0005803458157001,0.0006397183607723,0.0005453028900087,0.0006306225787169,0.0006338132027347,0.0006399711697155,0.0005288558964268,0.0006167538991081,0.0006046971894249,0.0006522367006499,0.0005988803363007,0.0005998554385071,0.0005984443823391,0.0006589717439065,0.0006114399079354,0.0005473500229146,0.0006877966097566,0.0006295975858187,0.0006184001221746,0.0005490312612406,0.000600034758712,0.0005072954881266,0.0005860886864803,0.0005200905493675,0.000579882722578,0.0005496938678722,0.0005833296039867,0.0006587385197194,0.0007002801725432,0.0006405881053386
2035,0.0006318170175657,0.0005818472539428,0.0006129378360405,0.0006721389676064,0.0006852766890752,0.0006607326194039,0.0006175031925062,0.0005605253998235,0.000674592764578,0.0007053342687241,0.0006947288426954,0.0006047507453721,0.0006590369617714,0.0005956372616046,0.0005253574953012,0.0005595776338867,0.0006349161576485,0.0006685910025682,0.0006272248996889,0.000649517348062,0.0005737547569933,0.0006002158656548,0.0005796969950346,0.0005942859947073,0.0006121620372921,0.0005956587223082,0.000697439213641,0.0006054297438678,0.0006905405887072,0.0007126895358528,0.000686383232597,0.0006417096646594,0.0004974177507158,0.0005467654508278,0.0005402616580306,0.0005301895558233,0.0005905873664019,0.0005708958234125,0.0005994655675721,0.0005842395728184,0.000621636227615,0.0005653215227183,0.0005834264449074,0.0005948715455075,0.0006026137620807,0.0005212180303909,0.0006343603533426,0.0006672447136323,0.0007081005479166,0.0005792718879544,0.0005972727651146,0.0005689151550492,0.0005589675797355,0.0006358514909152,0.0005714349715001,0.0006473207564537,0.000685630110796,0.000561736339249,0.0005732974872156,0.0005544276439701,0.000531250532853,0.0006997944891312,0.0005844328079225,0.0005716165216652,0.0006858464964496,0.0006764534637002,0.0005892183534593,0.0006700559693767,0.0006648885799611,0.0006612724922912,0.0006749007199328,0.0006693857992097,0.0006431961607456,0.0006355461326303,0.0004542721664841,0.0005584135819864,0.0004981417976296,0.0005675248203226,0.0005083005715707,0.0005764356746578,0.0006434658706768,0.0006164933485225,0.000533861530832,0.0005178035349648,0.0005894707811741,0.0006375106759565,0.000493850464423,0.0005819804838186,0.0006674140643596,0.000563757611154,0.000542248560158,0.0005711648943505,0.0005653713828919,0.0006336600397224,0.0005459652986348,0.0005390149172089,0.0005187402542584,0.0005474819333636,0.0005713137371913,0.000564071307415,0.0006543981239181,0.0004991690907991,0.0005631804635104,0.0005967987810327,0.0005721033928715,0.0006385684246863,0.0005886797810991,0.0006450546558606,0.0005853393607539,0.0006645277834847,0.0005370657913511,0.0006004632479709,0.0005606792421022,0.0005352160047206,0.0007021621137347,0.0007230675003188,0.0006454773895841,0.0005999777715956,0.0005910045473589,0.0005850689192914,0.0006845808870408,0.0005619712182843,0.0006853578451178,0.0006007127239595,0.000659827460544,0.0006373741313632,0.0006269130219263,0.0006231487732202,0.0006501173879346
2036,0.000765611595512,0.0006874043406338,0.0006326674362884,0.0006921150201093,0.0006970362709898,0.0006557750348656,0.0006803038811311,0.0004612463138607,0.0006083612888237,0.0006596598763695,0.001736443456033,0.0006837686260352,0.0007322151654352,0.0006774353912151,0.0006445708560865,0.000596277870487,0.0005661535580987,0.0006580130075056,0.0005471984294456,0.0006653934455985,0.0007074813687946,0.000716051120327,0.0006107286325952,0.000745911892798,0.0006304754314186,0.0005476797281398,0.0005790019968765,0.0006728018984581,0.000694892129717,0.0007503320250121,0.0005199710719898,0.0006703518860475,0.0006094303138701,0.000638027752255,0.0006843595979369,0.0007073596418194,0.0006620261985296,0.0006594793052007,0.0005589101863321,0.0006430420876908,0.0007165959149644,0.0006608444614383,0.0005371605254508,0.0006451478246067,0.0005755143060742,0.0007023950301739,0.0054873252507902,0.0005949470510426,0.0007583170951219,0.0006801717583017,0.0007071270869859,0.000672263402757,0.0006862325267954,0.0006880884213932,0.0006779809441188,0.000623383104955,0.0007933926085653,0.0006219884560158,0.0006071597548767,0.0006051218015634,0.0006255900491828,0.0006796889168791,0.0005736371265669,0.0005870775699228,0.0006273627524389,0.0006451773964351,0.000603678437804,0.0006296577270745,0.0006076350306544,0.0005285465727904,0.000657164755443,0.002083382780492,0.0006617712455878,0.0006878628660128,0.0006123987591764,0.0005901099284862,0.0007034731951799,0.0005621209538654,0.0006837302065137,0.0006560942606706,0.000677692082028,0.0006400469473432,0.0006880678470037,0.0006119941995674,0.0005574953049866,0.0006710403714334,0.0006744071006045,0.0006979192832885,0.0007233373377574,0.0006927670434657,0.0006727153059465,0.0006678908135388,0.000686529110747,0.0007177584314979,0.0006959727614839,0.0006068702432576,0.0006697970567276,0.0007313188930925,0.0005926058754734,0.0006546904347443,0.0005602786641854,0.0007144416523459,0.0006775652891269,0.0007132377292087,0.0007251501430485,0.0006163512714142,0.000641242071522,0.0006417031141743,0.0006827305520824,0.0007087503257295,0.0006509938751379,0.0006887842876989,0.0007039180829913,0.0007330462006063,0.000733169637061,0.0007109238300407,0.0006810561983639,0.0006434003559982,0.0005874389866405,0.0006070903697266,0.0006578767911589,0.0005987311663583,0.0006038037077235,0.0006533717349544,0.0007389354437142,0.0005646572534604,0.0005530647577701,0.0006654362788187,0.0006799725297215
2037,0.0006520808194249,0.0006147509774521,0.0005479250980041,0.0020103109855724,0.0007007501828127,0.0011816591438387,0.0016837459433771,0.0018426726713254,0.0014220948006768,0.000672785976222,0.0005358191022908,0.0027531948948723,0.0005316207844337,0.0006343437783913,0.0031363754238859,0.0012787733625542,0.0009572547637003,0.0006169301548615,0.0006143952840838,0.0056320605952955,0.0020442358986017,0.0024601360452944,0.0006552492460462,0.0005924365129235,0.0004505067588159,0.0005774595003402,0.0005633137236966,0.0006306565418139,0.0006096490490074,0.0006876682475108,0.0005824968542832,0.0006495184166973,0.000476539168501,0.0006083273018671,0.0006783630971591,0.0005129819721467,0.000645282931074,0.000583291781581,0.0035145042320396,0.0006585721121006,0.0005340637538311,0.0006450971320167,0.0005882266644194,0.0005816825032454,0.0015369990294128,0.0005676529649404,0.0044040841961837,0.0006066258679958,0.0006626020019824,0.0005847641951793,0.0006118633926402,0.0006311588570625,0.0006035905838986,0.0006564619911531,0.0006555832975127,0.0005976599962347,0.0006077076899404,0.0005396213583405,0.0004990999859287,0.0005622984930885,0.0006651863632118,0.0005932981086637,0.0015814448937605,0.0005073606444089,0.0005516782863218,0.0031264602902843,0.0005750681624615,0.0022063899967796,0.0005905813063996,0.0005147961707288,0.0005488400051446,0.0042492545141824,0.0006610164113853,0.0028787872159486,0.0005913489520002,0.0004529617532302,0.0006205653434012,0.0006264432870625,0.0004972270805529,0.0005252596781096,0.0005715015500632,0.0006294270951673,0.0007087082324469,0.0005785967579379,0.0006625576013973,0.0006726623529323,0.0004812720155761,0.0005456481223296,0.0006812270115414,0.0005379205689373,0.0006562444697222,0.0027739541946641,0.0004556743107975,0.0006619151575406,0.0005600191611985,0.0006210346605638,0.000577093331985,0.0007018297764564,0.0017794551660241,0.0005936639357687,0.0005884874912675,0.0014716309289961,0.0005474667113384,0.0009829433587264,0.0005076872021335,0.0007384863435023,0.0005673749192228,0.0006078931937977,0.0007329137260144,0.0005346671054657,0.0009742471654909,0.0006181055176002,0.000580012950316,0.0016552434680625,0.0005826860967172,0.0006781404538791,0.000623608982817,0.0005505165009429,0.0005686559192277,0.0005245122388049,0.0006299575286845,0.0004996554228606,0.0006756589775177,0.0007048217193523,0.0007005826310296,0.0005650155893338,0.0006766077687401,0.0006362400780856,0.0005240628268155
2038,0.0005668590537521,0.0006267696232011,0.0006003905352933,0.0005983919727386,0.0006022985687913,0.0004909447191437,0.0006517900797917,0.0022464764731439,0.0006089447784145,0.0007161954762188,0.0005694966011157,0.0006499270008717,0.0005848313211745,0.0006141549260898,0.0005954113955194,0.0006158482544685,0.000583652349914,0.0005936076496342,0.0006170873081229,0.0006088005013565,0.0006878071529515,0.0015581867083649,0.0005868767886804,0.0005895608829987,0.0006043089505072,0.0006870799239434,0.0006660605912909,0.0005390211591262,0.0006139434066804,0.0005845739171744,0.0006189002802488,0.0005193866717899,0.0006700301165013,0.0006123602702258,0.0005890613617234,0.0005443915323986,0.0006130356069296,0.0005684114786927,0.0005670960006407,0.0006042811515002,0.0006906620597986,0.0006295636818892,0.0005674963842444,0.0017363851356637,0.0038314156128056,0.0009015786511981,0.0005593813109711,0.000633240245242,0.0005625650734124,0.000646857499455,0.0006072209013332,0.0005593544424912,0.000557313728124,0.0004823591317745,0.0005378472968191,0.0005933640762064,0.0005871032191938,0.0006120088315819,0.0006566795055777,0.0006097208777571,0.0005065244001979,0.0006784269993698,0.0005847508361836,0.0006087672138639,0.0006281217066901,0.0006647926788099,0.0006492498405997,0.0006147000149134,0.0006871733601361,0.000516028027793,0.0005753998171539,0.0006551176847883,0.0006955640377757,0.0005726703493039,0.0005617490508144,0.0006083365789664,0.0005956357001011,0.0005190254278246,0.0004336469930115,0.0006087516002787,0.0005641935574232,0.0005565400349024,0.0025233816807972,0.000508517075949,0.000532073946204,0.0005076125481985,0.0005060681110688,0.0005751534238414,0.000611146827656,0.0005322580879494,0.0006593481781542,0.0005293016007778,0.0004212369178104,0.0007016970012537,0.0005679855875261,0.000547061283922,0.0005550628592616,0.0005210289700083,0.0006449169737471,0.0004235096604219,0.0006397995671145,0.0006955785597856,0.0020268104865673,0.0005110464714609,0.000561004978534,0.0006674974947367,0.0005670797203945,0.000607236245553,0.0006978647893567,0.0006055996276873,0.0004931004864146,0.0005579930420183,0.0005176506300904,0.000610593186253,0.0006420717980527,0.0004200394420794,0.0006345874677489,0.0005972920202435,0.0006273592991607,0.0005304832396897,0.000486221049331,0.000655352575887,0.0005734102439848,0.0005277903100451,0.0006624439559864,0.0006341523858965,0.0004847421459196,0.0005565600138541,0.0004702733398377
2039,0.0007397326906335,0.0006823027651987,0.0006176978222909,0.0006929890743902,0.0006774101021086,0.0006572670604464,0.0006528588469439,0.0005548420196699,0.0006931900521745,0.0006349693309386,0.0006361136606285,0.0007030992031478,0.0007001036534835,0.0006469485956745,0.0006373853264118,0.0006534762937104,0.0006328562015282,0.0005484653932861,0.0006247181335958,0.0006362286274579,0.0006693342852931,0.000617512013992,0.0007208722170073,0.0006578922723369,0.0007119610870387,0.0005725492939793,0.0005599589021315,0.0006587771652975,0.0006164090314845,0.0006716095363541,0.0006640483783019,0.0007017076543696,0.0005700589038438,0.0007602118016867,0.000577820307862,0.0005332663136785,0.000609827358502,0.0006569593746671,0.0006070363124769,0.0005295456263568,0.0006544273044022,0.0005974535079438,0.0006497002916012,0.0008860450676278,0.0005851645822467,0.0005778404626216,0.0005101945627003,0.0005256170590094,0.0007095292736609,0.0006614180778339,0.0007200062691693,0.0005800975594773,0.0006159543935098,0.000664727724963,0.000620517525871,0.0005717730503625,0.0006591189035497,0.0006837674889617,0.0006505644208239,0.0006668618600827,0.0005709646251512,0.0005411165555867,0.0006048299888891,0.0006651497126979,0.0006148778762031,0.0007546299229042,0.0006309647058634,0.0007573640382522,0.0007583297214146,0.0006817381653759,0.0006143254985821,0.0005886896487645,0.00067115598615,0.000673646680782,0.0005530735334521,0.0006657660024582,0.0006332612755622,0.0006757685807835,0.0006567988393342,0.0006294044750616,0.0006966820234778,0.0007140317157799,0.0006290793043637,0.0005828267054229,0.0006885599385822,0.0006876251057811,0.0005747517385363,0.0007146246790178,0.0005738269493251,0.0006302012684112,0.0005297437826442,0.0006030521464693,0.0005878603917049,0.0006194772262572,0.000657869329518,0.0005532323423732,0.0005558463487929,0.0005990008211761,0.0006695346157283,0.0006375099592593,0.0005580845763319,0.0006158024572164,0.0005667694656188,0.0006175971449806,0.0006140034095446,0.0005915891944183,0.000649299491438,0.0006071694912196,0.0006318167015856,0.0005414722946405,0.0005546810880358,0.0006922932745682,0.0005236216301366,0.0005549635169651,0.0007094734913762,0.0007466776259044,0.0006501204218434,0.0005275025999804,0.000599273895834,0.0006324224518532,0.0006605141362055,0.0005655373534815,0.0006011616176688,0.0006232980207185,0.0006608966143932,0.0005857575162247,0.0006341326548854,0.0006922697740563,0.0006209806062316
2040,0.0051839430677991,0.0006504844801512,0.0006130942867373,0.0006086964682542,0.0006946027503466,0.000681730561071,0.0007896278606418,0.0005714887505688,0.0005994678772214,0.0005676096353983,0.0005600343746749,0.0006968330119575,0.0006388532133639,0.0007768515143732,0.0006267175212498,0.0007386905047484,0.000738879165896,0.0006225090316957,0.0006648260299279,0.0006463093533966,0.0007389580768803,0.0006690755962284,0.0007070838473118,0.0006041365716636,0.0007215305639713,0.000628859467943,0.0007503489675315,0.000639966376487,0.0005988157729426,0.0007110535767426,0.0006076551818885,0.0007829535146069,0.000540334549388,0.0006470043925142,0.000679298997653,0.0006394209349401,0.0006642849880785,0.0006764455395402,0.0006680942291986,0.0006314741650471,0.0005074582285249,0.0005565317889885,0.0006731138985119,0.0006238986230049,0.0006407792371033,0.0015612073742394,0.0006623293843807,0.0006512317057811,0.0007290506866127,0.0006254361775288,0.0007967359698514,0.00067387593773,0.0007239650793196,0.000678932060502,0.0007291461938284,0.00062735916174,0.000637462227121,0.0007320709728096,0.0006955698639938,0.0005722710262459,0.0006554072086031,0.0006900806522509,0.0005666790826921,0.0006657411666823,0.0005571754974285,0.0006259088073283,0.0005772251189474,0.0006021189759618,0.0007410269916284,0.0007542230961128,0.0006246627846195,0.000633415533616,0.0006480216314331,0.0006539661112771,0.0006245240123236,0.0005504010481652,0.0029765098201348,0.0006573211396029,0.0006440516599874,0.0005111413942946,0.000591609130071,0.0005371040251962,0.0005259384061071,0.0004794816758015,0.0017479648832871,0.0019813411510308,0.0045941804750802,0.0005185147525811,0.0006194150792203,0.0005711146430494,0.0043719701459704,0.0006453566024522,0.0007581573053489,0.0038637012221681,0.0006282719847486,0.0005453810912589,0.000675634217017,0.0005615433903671,0.000690280630702,0.0005617272445942,0.000907989631195,0.0007840863684858,0.0006565333491644,0.000767493513845,0.0007208029819649,0.000593385763878,0.0005417311977622,0.0006468253472764,0.0005114338862152,0.0006815485122672,0.000673743905611,0.0006730560553758,0.0006889722589682,0.0006236689770091,0.0006911451856493,0.0006217588643611,0.0028479923448429,0.0005816256215105,0.0005913484954449,0.0004784037166157,0.0005885107209008,0.0006490613445691,0.0008128274103524,0.0022940344604676,0.0005673166506643,0.0005406521732823,0.0006179829411877,0.0006386410717756,0.0006016972844636
