Scenario,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
S36,0.29922785773095484,46.17061502810316,64.45590196585727,28.925261632601007,10.079024643133039,-13.616960421629187,8.07714698576234,-31.531348282769045,-12.519830713131341,15.514033429909091,-37.28959536365295,-37.38995837603909,-52.14315382708179,-88.612873204859,-45.504168778386145,-50.00630503500503,-58.04361250833168,-85.50662218186744,-38.76608064994613,-2.2823819958830427,4.870219653677843,4.8926701150426855,-3.8039698257978927,-1.4262254917429829,-0.8006798530650894,1.5407270295804132
S37,0.23122352673965452,46.1533686823401,67.47422670931513,29.426084452872203,8.14859105081922,-14.635203594778545,4.514346068226871,-31.84585011381813,-17.74467113114042,9.787208840002393,-33.981100047931534,-35.96696452312642,-62.99515553926227,-105.57573587815483,-13.324669125331923,-35.96788462900946,-58.42805620650893,-81.88681501314576,-38.19055237105573,3.1636290304959402,-6.073771020823848,5.715611923043262,-5.437038819163353,-4.247802031509318,-3.622503160391366,-0.7562298259304878
S38,0.30165384328029177,46.166495067453184,67.43054246566516,28.94515183389501,8.358465010516625,-14.070107086567418,6.45285100173254,-32.122222761813646,-17.846772096149266,9.98523965605358,-33.0375084925052,-39.134321809520145,-69.5709639844182,-116.87813514081569,-25.551110381599074,-44.16482735338434,-59.212635151858706,-85.26296099842767,-37.7007591417744,-1.7140040117489264,-3.7523846206566347,5.918547698781529,-5.563671044457763,-4.414561478053081,-3.6965708266778474,-0.2913319514596946
S39,0.2685860179667543,46.17805801682806,67.47136714612623,29.082330732109085,8.274430021010915,-14.520850300819177,5.766322042155991,-31.949546454775657,-18.05281719243368,9.388617868054894,-33.41871649917039,-39.34142280473196,-69.10939088014345,-117.41775266031595,-25.857294735736502,-44.02391970450026,-61.83187849266503,-85.62164651191395,-36.66778662352144,-4.140659774321875,20.341623028788725,5.7283098861564685,-3.8107258097188623,-1.3860521698239037,-0.8304301901835842,-1.7605920099574845
S40,0.31407778652692286,46.181871556392196,67.46117707469779,29.0132261563798,8.31595380089567,-14.535161517343909,5.871795028923543,-31.801063112411043,-17.8602360815745,9.491482159127429,-33.33839841701547,-39.287140926845154,-68.48936936465577,-117.68029635121025,-25.338324930473277,-42.03766794513797,-60.010068397925664,-88.3780898077191,-37.518773394729976,0.06726703445636417,-2.3564252256411677,6.599474291733687,-3.8472377303413463,-4.701885523789917,-4.697086171695064,-2.4409764166690717
S41,0.6470971344327836,41.36819050044238,58.804256419037415,27.582758607984204,25.489577142259634,-14.074770813159887,54.04174778465176,24.052003893331175,-32.06057465788348,42.68019678771395,1.3706201643159943,-44.32388570563717,-27.694053108220373,113.26151996537703,100.96563278666082,149.820099096587,138.10030562481757,101.09795295702995,98.12712226295872,82.5942455195019,156.80926025454144,89.35338701270234,95.0957196423321,82.77508872351747,59.42244889486447,48.47126946072344
S42,-0.5428954691097942,36.011590248044456,59.34950323744914,-2.8430711616564963,6.895139435528108,-22.954578901597245,-6.7991733965087064,-12.572699761435047,-17.671522863416556,16.182973238741738,-61.643980588790726,-82.73279881818496,-66.5083373753177,-131.6871827279371,-82.6186450879689,-68.87773907281769,-77.50155885237575,-99.70420501781518,-70.60692610827957,-42.197471353087934,-27.87501463542963,1.807834150407972,-9.67660494248257,-8.246480491430175,-7.5000641011484515,-5.005001419577715
S43,-5.966709611548993,34.409652863026,37.29399502621078,-1.2021756652771387,1.3255895180961375,-24.028642007969836,-37.23344324713196,-27.364061098907655,-22.245800341615052,19.73546000351689,-80.58915874041617,-91.73211852988317,-75.89622941866736,-128.69073962637856,-91.33447660514804,-89.8021792338568,-80.94576073894544,-110.70845049717803,-78.94972180782389,-58.864485251103105,-16.27065333325728,3.223858118198697,-7.690479741043532,-5.49926415775559,-5.410793160105509,-2.868582132037334
S44,-9.76588459256078,20.63513471050271,38.99353901399394,-9.98759942570615,-10.30679574879656,-117.77519027725702,-146.22450773142504,-149.64092205202206,-121.1529349270819,-95.38401813187392,-194.30818391022342,-210.22442132303354,-208.64812157434187,-246.20962209230157,-205.16749615866559,-185.64596477278172,-180.68076256752974,-203.84767972563367,-165.18806101094796,-138.2305207744352,-35.41228070740754,-3.4387457297244683,-15.28006277521965,-13.441311699241343,-13.35625278168262,-10.935329960863438
S45,-10.659396464284043,18.716877637693585,38.647989949424755,-7.620051256850502,-34.238674343612274,-153.18294606699112,-182.90895222321524,-189.7085613112779,-153.58369525340976,-141.90568522256086,-242.35058919200014,-253.50022612825995,-256.963800357461,-297.67347926841836,-215.42466079058897,-229.02644564950236,-225.28664453440683,-237.10245846564604,-196.471687793629,-157.07912648432654,-46.23946556958103,-5.627695590799453,-18.15748213621049,-16.943541798811744,-16.16925494894339,-13.391567056794562
S46,-10.771181181318923,14.037630864947914,36.3868258301423,-13.005762526447029,-34.45361328152785,-207.49734122740193,-225.2967637208556,-236.8845577074694,-200.19118783994827,-189.21898815315785,-300.65434757078435,-310.31551525505563,-330.51889212534036,-382.8816345009258,-257.1835460186094,-276.71014173717623,-273.7334314190889,-287.62703822187416,-241.19391827142778,-195.74083926344343,-48.36058800244736,-8.901714475541223,-20.611947700327036,-18.707239139095442,-18.096427863533606,-17.975486557937348
S47,-10.728246595249402,10.020896834092241,35.17191543626552,-12.909389729294674,-34.300516926109026,-207.03930495418632,-221.04527794491702,-235.27520381305322,-201.51167027680117,-187.78529556416146,-301.3401108016538,-317.78520263728893,-333.8627801242211,-392.818981559671,-279.20041881326085,-283.8842362010965,-278.1447596109565,-292.65593835379633,-241.3320227087148,-195.5919940758193,-38.63396553188991,-8.730288049530355,-19.580596321567832,-17.04180302509006,-16.469060132841218,-17.831144612944215
S48,-10.765679053555743,10.053983206347539,35.168986334156216,-13.076185061756007,-33.13395002869157,-207.94366701090183,-221.6040876182248,-235.94448325853534,-204.4147267834049,-187.25437320105698,-302.02508702144826,-318.93150265756276,-335.2592265136849,-394.7014644498168,-282.012144238287,-287.16559709647527,-279.2170404089447,-302.10536516837294,-241.09159873832908,-195.59870434380144,-53.724931259107045,-8.22098242598246,-19.603720753265776,-22.926607392021346,-22.689159624342594,-20.359844977745787
S49,-26.275664202131566,21.608974028808348,46.80269289638517,14.443161410788719,13.369475290872401,-14.721055246823767,72.58277307496996,58.50351028189493,0.6297369716889989,46.273139547999165,20.923135704578044,-34.8219098341076,-15.536277010973265,73.44255240221287,69.83755704663253,114.43716286397176,115.21214977626215,73.13886790240787,67.66408823084902,45.65359893284082,154.7558194158647,87.08180989512738,89.01627685015833,75.55217997365426,53.79486296470648,42.67637669655721
S50,-46.390286122260704,-3.564336126956391,18.572565122958906,-30.499564314759198,-11.201404103047707,-24.69408445183774,-31.779711360407248,3.801618773174198,-26.86503253033834,14.910026602180437,-34.4216087014928,-58.334728623265164,-48.54310149150365,-60.77933847449657,-48.15330305648047,-50.845134489001964,-42.67404652501483,-72.18273072933812,-44.61422905087176,-22.90840355202306,8.696189081802252,3.1770406971391996,-6.099858818767734,-4.817833329037624,-3.5565835855808636,-4.651670349435699
S51,-66.14204857690709,-20.125937353910217,-19.80055406211534,-47.47982248474614,-32.42527300439235,-43.13654315075155,-94.58802521884024,-52.414896147929824,-70.56178668191393,-26.940982253634616,-79.56511396823629,-101.01534692731207,-97.20538481010266,-115.31260413180888,-101.04399638716188,-94.63352318323359,-87.08908470219967,-122.85314869513542,-92.04958728701129,-71.49426037652162,-8.04418957048636,3.5612984461976804,-7.9033143634004155,-6.88186319308981,-6.333851358305109,-4.022287396203028
S52,-79.12734249335784,-52.02256240018954,-24.206804889963962,-61.699431056354115,-40.66672555485695,-148.10168584079264,-180.6984826604392,-152.99673611669107,-144.65503393488888,-111.37651802557258,-170.07474006031487,-189.57854460681034,-198.44265942480632,-213.3998426208521,-190.26341230843258,-176.24026865082243,-159.81437331157267,-201.57078177319576,-170.889949980225,-144.799621213199,-27.166264045891175,-4.441767436106581,-14.432151586229125,-13.573086750980679,-13.495166443855622,-10.640241594123578
S53,-84.21423960933794,-60.3109674375375,-25.73684303420265,-70.41859163794584,-62.89181182587811,-238.20822264853803,-236.2937230287656,-244.00063467963662,-212.4061370468624,-193.34274575589916,-234.8533909485937,-247.8223443515546,-250.9260141086287,-295.11066336263525,-226.67526609861,-229.4901974621908,-216.78945764572077,-252.95051865245455,-230.4012800545152,-185.39584936986486,-54.76786768418496,-9.854062453164225,-21.77534172049689,-22.48594502548462,-22.00571125833095,-18.97462974154651
S54,-89.35830621450691,-76.24269070498002,-42.1380427382374,-77.56788442475937,-69.64742553255121,-243.72263285292206,-238.71657203079621,-256.0922582420133,-221.63367102064768,-198.79625735663353,-250.86898430862448,-257.7796942498054,-259.16261385711437,-331.9909010947839,-225.76598293545658,-252.39220322333722,-230.76078503420305,-255.25108017104614,-231.51386716203248,-211.7993324221743,-50.82753996897171,-9.71171575179608,-23.506636362153444,-24.122454949222938,-24.335062803508613,-22.324795124789354
S55,-99.11306231582984,-83.98631814987567,-45.901345455447995,-77.76111586269252,-76.84410593267188,-255.20972586522106,-243.68379890835712,-265.6281998430998,-235.59104139903297,-196.86656407611736,-249.22234076861116,-266.5536127371908,-270.31664216035267,-340.56306214111487,-235.9417332665643,-251.34140102535696,-226.27434742044628,-259.1622287808164,-232.98997593687076,-224.46763510663814,-36.42437701335055,-11.721186347614099,-22.7112571598187,-23.33267150608642,-22.497057894963703,-23.95110188851457
S56,-99.14098807618643,-84.01421744318327,-45.86686142577179,-77.74845662503083,-76.64710056815949,-257.9307517926708,-247.7060695919846,-268.89221193326307,-238.34459259570195,-200.28018655018087,-250.47667951289299,-268.90641776971336,-270.8565871164623,-341.2476962996678,-237.87264990251344,-250.96682351220068,-226.2837451775752,-268.20501508859354,-233.90782957760692,-224.5927429743695,-54.15973052154399,-11.216537759770828,-21.937787102019435,-25.96419891184132,-26.264906074719097,-24.271700810575283
S57,-8.14684734235982,67.97692070755801,88.98714923112294,36.18711092634186,30.042561172976434,69.24873334581605,105.17689806499675,91.95144938473021,49.95231350233098,74.69138331023117,63.3577526433271,6.570981050636249,24.173245882600725,24.187609915792052,15.697842509091231,58.03351584211924,62.060813700028916,18.312375718956275,30.78497610197317,9.12338556958403,136.97516649343555,84.27552403536565,82.1276024142168,71.31680929250561,42.7109458035475,33.84447361835785
S58,22.577435535126256,82.8567806823628,82.72818066138399,20.86852853258847,37.10516869919189,55.33298045690316,14.715436045392494,41.01064068675697,6.254400975876706,45.153225802600616,11.4487782468089,-30.631900120148714,-5.9047844648816294,3.7496319939194223,1.0021371121879952,12.953707343832832,10.469984331265891,-22.40691043156673,21.58912016871284,28.76857727981985,18.560369480039363,8.123084037500838,-1.627294866765272,1.3958024569242777,3.166740268430557,2.316413410444973
S59,27.27504789871915,90.65904914410794,76.43661995654583,25.023752206692507,18.760938129219085,81.30208611112977,8.346491713012938,19.41684409044342,13.0589766305107,58.641675730228826,12.471036644427613,-31.677123481991032,-40.03396310145746,2.3162430120606814,7.427521335117149,3.28560531492883,18.51339980678901,-20.242870433175852,20.4138753168408,13.40446207457191,13.746829003254746,10.44234954470169,-0.5212071055940015,2.1710380693999998,3.773151936728336,4.720241945193493
S60,43.0716522433201,101.12111140281144,68.44723346747372,18.8478118041715,25.47309328650016,17.580853788430773,-14.60044036597452,-17.118328367331515,-1.37643377836838,25.178700044556024,-8.923462858568598,-60.87082005893052,-78.75913711869487,113.35642532849732,105.13080431051236,110.12826800639886,114.99488693371873,62.184385056163194,109.62436131565312,62.65932277546682,39.305209063543955,17.462324111781278,6.566803395916754,9.197133592809159,10.266750307369454,13.651933103568048
